Gene ID	Description (SWISS PROT)	Description (Araport11)	xref_id	Hot_F1	Hot_F2	Hot_F3	Hot_F4	Hot_P1	Hot_P2	Hot_P3	Hot_P4
Locus_7517_Transcript_13/14	GPI transamidase component PIG-S	GPI transamidase component PIG-S-like protein	AT3G07180	0	0	0	0	0	0	0	0
Locus_7532_Transcript_3/10	Uncharacterized protein At5g41620	actin cytoskeleton-regulatory complex pan-like protein	AT1G50660	0	0	0	0	0	0	0	0
Locus_7532_Transcript_4/10	Uncharacterized protein At5g41620	actin cytoskeleton-regulatory complex pan-like protein	AT1G50660	0	0	0.216113448	0	1.347534402	0.771859857	2.136173772	1.729524223
Locus_7539_Transcript_1/1	Putative movement protein	ATP-dependent protease La (LON) domain protein		0.876106465	0	0.352974764	2.174417095	1.690869079	0.190039038	4.600158655	2.085571017
Locus_7540_Transcript_5/10	Exonuclease V, chloroplastic	exonuclease V-like protein		0	0	0	0	0	0	0	0
Locus_7554_Transcript_3/4	Ribosomal RNA small subunit methyltransferase B	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	AT5G66180	0	0	0	0	0	0	0	0
Locus_7558_Transcript_5/7	MLO-like protein 10	Seven transmembrane MLO family protein	AT5G65970	0	0	0	0	0	0	0	0
Locus_7558_Transcript_7/7	MLO-like protein 10	Seven transmembrane MLO family protein	AT5G65970	0	0	0	0	0	0	0	0
Locus_7559_Transcript_3/3	Endo-type membrane-bound lytic murein transglycosylase A	transglycosylase	AT1G16290	0	0	0	0	0	0	0	0
Locus_7579_Transcript_5/5	Glutamine--tRNA ligase	glutamine-tRNA ligase%2C putative / glutaminyl-tRNA synthetase%2C putative / GlnRS	AT1G25350	0	0	0	0	0	0	0	0
Locus_7587_Transcript_7/7	Peroxisome biogenesis protein 1	peroxisome 1	AT5G08470	0	0	0	0	0	0	0	0
Locus_7614_Transcript_14/14	PLASMODESMATA CALLOSE-BINDING PROTEIN 3	Carbohydrate-binding X8 domain superfamily protein	AT2G30933	0	0	0	0	0	0	0	0
Locus_7619_Transcript_4/6	Geraniol 8-hydroxylase	cytochrome P450%2C family 706%2C subfamily A%2C polypeptide 6	AT4G12320	0	0	0	0	0	0	0	0
Locus_7620_Transcript_3/6	Membrane protein of ER body-like protein	Vacuolar iron transporter (VIT) family protein		0	0	0	0	0	0	0	0
Locus_7620_Transcript_6/6	Membrane protein of ER body-like protein	Vacuolar iron transporter (VIT) family protein	AT4G27870	0	0	0	0	0	0	0	0
Locus_7626_Transcript_7/8	Formin-like protein 5	actin binding protein	AT5G07740	0	0	0	0	0	0	0	0
Locus_7635_Transcript_2/2	CSC1-like protein HYP1	hypothetical protein 1	AT3G01100	0	0	0	0	0	0	0	0
Locus_763_Transcript_2/8	40S ribosomal protein S24-2	Ribosomal protein S24e family protein		0	0	0	0.394540062	0	0	0.218278523	0
Locus_7643_Transcript_2/4	Phosphopantothenate--cysteine ligase 2	4-phospho-panto-thenoylcysteine synthetase	AT5G02080	0	0	0	0	0	0	0	0
Locus_7643_Transcript_3/4	Phosphopantothenate--cysteine ligase 2	4-phospho-panto-thenoylcysteine synthetase	AT5G02080	0	0	0	0	0	0	0	0
Locus_7655_Transcript_4/5	Ubiquinol oxidase 4, chloroplastic/chromoplastic	Alternative oxidase family protein	AT4G22260	0	0	0	0	0	0	0	0
Locus_7659_Transcript_3/3	O-fucosyltransferase 19	O-fucosyltransferase family protein	AT2G37980	0	0	0	0	0	0	0	0
Locus_7674_Transcript_8/12	Zinc finger CCCH domain-containing protein 45	cleavage and polyadenylation specificity factor 30	AT1G30460	0	0	0	0	0	0	0	0
Locus_7674_Transcript_9/12	Zinc finger CCCH domain-containing protein 45	cleavage and polyadenylation specificity factor 30	AT1G30460	0	0	0	0	0	0	0	0
Locus_767_Transcript_31/31	Protein transport protein SEC16B homolog	RGPR-like protein	AT5G47480	0	0	0	0	0	0	0	0
Locus_7680_Transcript_1/2		Regulator of chromosome condensation (RCC1) family protein		0.13289714	0	0	0	2.489833725	0.193548573	0.540623674	0.427190186
Locus_7685_Transcript_2/2	40S ribosomal protein S1-B	Beta-galactosidase related protein		0	0	0	0	0	0	0	0
Locus_7700_Transcript_1/3	Organic cation/carnitine transporter 1	organic cation/carnitine transporter1		0	0	0	0	0	0	0	0
Locus_7700_Transcript_3/3	Organic cation/carnitine transporter 1	organic cation/carnitine transporter1		0	0	0	0	0	0	0	0
Locus_772_Transcript_4/8	Glyoxylase I 4	Lactoylglutathione lyase / glyoxalase I family protein		0	0	0	0	0	0	0	0
Locus_772_Transcript_8/8	Glyoxylase I 4	Lactoylglutathione lyase / glyoxalase I family protein	AT5G57040	0	0	0	0	0.242384082	0	0.235348694	0
Locus_7743_Transcript_8/16	Glucan endo-1,3-beta-glucosidase 6	O-Glycosyl hydrolases family 17 protein	AT5G58090	0	0	0	0	0	0	0	0
Locus_7749_Transcript_2/2	U11/U12 small nuclear ribonucleoprotein 59 kDa protein	U11/U12 small nuclear ribonucleoprotein	AT2G46200	0	0	0	0	0	0	0	0
Locus_7752_Transcript_3/4	Histone-lysine N-methyltransferase family member SUVH9	SU(VAR)3-9 homolog 9	AT4G13460	0	0	0	0	0	0	0	0
Locus_775_Transcript_7/12	RNA cytidine acetyltransferase 1	GNAT acetyltransferase (DUF699)	AT1G10490	0	0	0	0	0	0	0	0
Locus_7769_Transcript_13/26	Endonuclease MutS2	DNA mismatch repair protein MutS%2C type 2	AT5G54090	0	0	0	0	0	0	0	0
Locus_7771_Transcript_10/15	Ent-kaur-16-ene synthase, chloroplastic	Terpenoid cyclases/Protein prenyltransferases superfamily protein	AT1G79460	0	0	0	0	0	0	0	0
Locus_7781_Transcript_8/9	Receptor-like protein kinase At3g21340	Leucine-rich repeat protein kinase family protein	AT3G21340	0	0	0	0	0	0	0	0
Locus_7788_Transcript_3/3	Type I inositol polyphosphate 5-phosphatase 12	Endonuclease/exonuclease/phosphatase family protein	AT2G43900	0	0	0	0	0	0	0	0
Locus_778_Transcript_165/201	ATP-dependent zinc metalloprotease FTSH 2, chloroplastic	FtsH extracellular protease family	AT2G30950	0	0	0	0	0.032996059	0	0	0
Locus_778_Transcript_184/201	Coiled-coil domain-containing protein 90B, mitochondrial	coiled-coil 90B-like protein (DUF1640)	AT2G16460	0	0	0	0	0	0	0	0
Locus_778_Transcript_186/201	Endoglucanase A	hypothetical protein		14.78662536	0	11.12549888	6.343888729	15.92674306	2.233766253	7.724517217	10.37234605
Locus_778_Transcript_187/201	Coiled-coil domain-containing protein 90B, mitochondrial	coiled-coil 90B-like protein (DUF1640)	AT2G16460	0	0	0	0	0	0	0	0
Locus_778_Transcript_59/201	Sodium channel protein type 10 subunit alpha	hypothetical protein		4.664485801	0	2.615737142	4.950558164	11.26729281	9.37152619	11.14891694	7.91760625
Locus_7794_Transcript_19/20	Coiled-coil domain-containing protein SCD2	coiled-coil protein	AT3G48860	0.29860843	0	0.453308246	0.306096778	1.103266409	1.281648573	1.608008913	1.376231014
Locus_7794_Transcript_20/20	Coiled-coil domain-containing protein SCD2	coiled-coil protein	AT3G48860	0	0	0	0	0.181759367	0	0	0.383530856
Locus_7797_Transcript_3/4	Probable RNA-binding protein EIF1AD	Nucleic acid-binding%2C OB-fold-like protein		0	0	0	0	0	0	0	0
Locus_7807_Transcript_5/5	Uncharacterized lipoprotein MG395	Nuclear transport factor 2 (NTF2) family protein		0	0	0	0	0	0	0	0
Locus_7819_Transcript_1/1	Putative F-box protein At1g65770	ascorbic acid mannose pathway regulator 1	AT5G55150	0	0	0	0.645183343	0.822988297	0.051975605	0	0
Locus_7824_Transcript_1/3	Agamous-like MADS-box protein AGL30	AGAMOUS-like 30		0	0	0	0	0	0	0	0
Locus_7832_Transcript_2/3	Transcription factor TRY	Homeodomain-like superfamily protein		0	0	0	0	0	9.054499759	0	0
Locus_7839_Transcript_3/3	Leucine-rich repeat receptor-like serine/threonine-protein kinase At1g17230	Leucine-rich receptor-like protein kinase family protein	AT1G17230	0	0	0	0	0	0	0	0
Locus_7841_Transcript_2/2	U11/U12 small nuclear ribonucleoprotein 25 kDa protein	Ubiquitin-like superfamily protein		0	0	0	0	0	0	0	0
Locus_7854_Transcript_2/2	ATPase family AAA domain-containing protein 2B	CLAVATA 3/ESR (CLE)-like protein		0	0	0	0	0	0	0	4.90627078
Locus_7864_Transcript_1/3	IQ domain-containing protein IQM4	calmodulin-binding family protein		0	0	0	0	0	0	0	0
Locus_7864_Transcript_3/3	IQ domain-containing protein IQM1	calmodulin-binding family protein	AT4G33050	0.028986932	0	0	0	0	0	0	0
Locus_7871_Transcript_12/12	Actin-depolymerizing factor	actin depolymerizing factor 7		0	0	0	0	0	0	0	0
Locus_7879_Transcript_2/2	Uracil-DNA glycosylase, mitochondrial	uracil dna glycosylase	AT3G18630	0	0	0	0	1.936872226	1.390807709	2.981297555	3.002213693
Locus_7880_Transcript_2/3	Thioredoxin-like fold domain-containing protein MRL7L, chloroplastic	Thioredoxin superfamily protein	AT2G31840	0	0	0	0	0	0	0	0
Locus_7890_Transcript_1/2	Probable inactive leucine-rich repeat receptor-like protein kinase At3g03770	Leucine-rich repeat protein kinase family protein	AT5G14210	0.671471435	0	1.837518896	1.842268603	5.167026305	6.811606624	6.21645448	4.952886138
Locus_792_Transcript_6/14	Protein ssh4	Serine/Threonine-kinase pakA-like protein	AT3G15095	0.379628178	0	0.10526574	0	2.761385307	0.996170899	2.62938499	3.800007633
Locus_7935_Transcript_5/6	Probable long-chain-alcohol O-fatty-acyltransferase 4	MBOAT (membrane bound O-acyl transferase) family protein		0	0	0	0	0	0	0	0
Locus_7943_Transcript_2/6	F-box protein At2g02240	F-box family protein	AT2G02240	0	0	0	0	0	0	0	0
Locus_7945_Transcript_5/8	Ubiquitin receptor RAD23c	Rad23 UV excision repair protein family	AT5G38470	0	0	0	0	0	0	0	0
Locus_7955_Transcript_7/7	Dehydrogenase/reductase SDR family member 7	NAD(P)-binding Rossmann-fold superfamily protein	AT3G03330	0	0	0	0	0	0	0	0
Locus_7961_Transcript_1/1	Cytochrome f	photosynthetic electron transfer A		0	0	0	0	0	0	0	0
Locus_7967_Transcript_3/6	Transcription initiation factor IIA subunit 1	Transcription factor IIA%2C alpha/beta subunit	AT1G07470	0	0	0	0	0	0	0	0
Locus_7974_Transcript_3/4		hypothetical protein (DUF1645)		0	0	0	0	0	0.11358059	0	0.388138059
Locus_798_Transcript_5/6	Ubiquitin-activating enzyme E1 2	ubiquitin-activating enzyme 1	AT2G30110	0	0	0	0	0.052424906	0	0	0
Locus_79_Transcript_32/112	Putative gluconeogenesis factor	transmembrane protein	AT2G46550	0	0	0.14327753	0	0.507636157	0	0	0
Locus_79_Transcript_33/112	DNA-directed RNA polymerase II subunit RPB2	transmembrane protein	AT2G46550	0	0	0.080035449	0	0	0	0	0
Locus_79_Transcript_62/112	26S proteasome regulatory subunit 8 homolog A	regulatory particle triple-A ATPase 6A	AT5G19990	0.012150764	0	0	0	0.166703582	0	0	0.42794192
Locus_7_Transcript_11/23	DNA topoisomerase 2	topoisomerase II	AT3G23890	0	0	0	0	0	0	0	0
Locus_8002_Transcript_3/9	Protein SUPPRESSOR OF QUENCHING 1, chloroplastic	NHL domain-containing protein	AT1G70280	0	0	0	0	0	0	0	0
Locus_8008_Transcript_2/2	Pentatricopeptide repeat-containing protein At2g20710, mitochondrial	Tetratricopeptide repeat (TPR)-like superfamily protein	AT2G20710	0	0	0	0	0	0	0	0
Locus_800_Transcript_12/12	RNA exonuclease 4	Polynucleotidyl transferase%2C ribonuclease H-like superfamily protein	AT3G15080	0	0	0	0	0	0	0	0
Locus_800_Transcript_6/12	RNA exonuclease 4	Polynucleotidyl transferase%2C ribonuclease H-like superfamily protein	AT3G15080	0	0	0	0	0	0	0	0
Locus_8023_Transcript_15/20	Solanesyl-diphosphate synthase 1, mitochondrial	geranyl diphosphate synthase 1	AT2G34630	0	0	0	0	0	0	0	0
Locus_8023_Transcript_19/20	Solanesyl-diphosphate synthase 1, mitochondrial	geranyl diphosphate synthase 1	AT2G34630	0	0	0	0	0	0	0	0
Locus_8033_Transcript_7/8	DNA-directed RNA polymerases IV and V subunit 2	nuclear RNA polymerase D2A	AT3G23780	0	0	0	0	0	0	0	0
Locus_8041_Transcript_3/8	Transcription factor AS1	myb-like HTH transcriptional regulator family protein	AT2G37630	0	0	0	0	0	0	0	0
Locus_804_Transcript_157/298	Protein GID8 homolog	LisH and RanBPM domains containing protein	AT1G61150	0	0	0	0	0	0	0	0
Locus_8053_Transcript_2/9	E3 ubiquitin ligase BIG BROTHER-related	RING/U-box superfamily protein	AT3G19910	1.078074246	0	0	0	0	0	0	0
Locus_8066_Transcript_4/4	F-box/kelch-repeat protein SKIP4	SKP1 interacting partner 4	AT3G61350	0	0	0	0	0	0	0	0
Locus_8073_Transcript_6/6	U4/U6.U5 tri-snRNP-associated protein 2	Ubiquitin C-terminal hydrolases superfamily protein	AT4G22350	0	0	0	0	0.095713735	0	0	0
Locus_8077_Transcript_6/8	3-epi-6-deoxocathasterone 23-monooxygenase CYP90C1	Cytochrome P450 superfamily protein	AT4G36380	0	0	0	0	0	0	0	0
Locus_807_Transcript_10/11	Serpentine receptor class beta-12	transmembrane protein		0	0	0	0	0.223984832	0	0.042086125	0.060002208
Locus_8082_Transcript_5/6	TPD1 protein homolog 1	tapetum determinant protein		1.395475071	0	0.452329757	0.279613262	0	0	0	0
Locus_8087_Transcript_6/8	Pectinesterase 3	pectin methylesterase 3	AT3G14310	0	0	0	0	0	0	0	0
Locus_8098_Transcript_2/2	Probable E3 ubiquitin-protein ligase XBOS32	hypothetical protein	AT5G57740	0	0	0	0	0	0	0	0
Locus_8111_Transcript_10/10	Putative membrane protein insertion efficiency factor	UDP-N-acetylglucosamine-N-acetylmuramyl-pyrophosphoryl-undecaprenol N-acetylglucosamine protein	AT5G62960	0.223915588	0	0	1.854476529	0	0	0	0
Locus_811_Transcript_9/17	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	DNA-directed RNA polymerase subunit beta	AT5G10110	0	0	0	0	0	0	0	0
Locus_8125_Transcript_5/7	Biotin carboxylase 1, chloroplastic	acetyl Co-enzyme a carboxylase biotin carboxylase subunit	AT5G35360	0.044372916	0	0.069402815	0.001791954	0.286855087	0	0.078705668	0.264361263
Locus_812_Transcript_5/5	Heterogeneous nuclear ribonucleoprotein F	RNA-binding (RRM/RBD/RNP motifs) family protein		0	0	0	0	0	0	0	0
Locus_8130_Transcript_5/5	Transcription factor bHLH62	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	AT3G23690	0.759344662	0	2.216575829	3.325011593	13.03779757	0	3.213726277	6.228283043
Locus_8135_Transcript_2/6	Formin-like protein 5	formin homology5	AT5G54650	0	0	0	0	0	0	0	0
Locus_8135_Transcript_3/6	Formin-like protein 5	formin homology5	AT5G54650	0	0	0	0	0	0	0	0
Locus_8137_Transcript_2/5	Cytochrome P450 709B2	cytochrome P450%2C family 709%2C subfamily B%2C polypeptide 2	AT2G46950	0	0	0	0	0	0	0	0
Locus_8137_Transcript_4/5	Cytochrome P450 709B2	cytochrome P450%2C family 709%2C subfamily B%2C polypeptide 2	AT2G46950	0	0	0	0	1.016842885	1.13570295	0.805855742	0.414911776
Locus_8167_Transcript_3/5	Salicylic acid-binding protein 2	acetone-cyanohydrin lyase		0	0	0.352521662	0.586357135	0	0	0	0
Locus_8167_Transcript_4/5	Methylesterase 2	acetone-cyanohydrin lyase		0	0	0	0	0	0	0	0
Locus_8168_Transcript_3/5	Serine carboxypeptidase-like 42	serine carboxypeptidase-like 42	AT5G42240	0	0	0	0	0	0	0	0
Locus_8169_Transcript_1/1	Putative receptor-like protein kinase At3g47110	Leucine-rich repeat protein kinase family protein		0	0	0	0	0	0	0	0
Locus_8198_Transcript_2/3	E3 ubiquitin-protein ligase RNF126	RING/U-box superfamily protein		0.701705472	0	0.332996969	1.62818895	12.25568206	9.161382533	10.06837405	9.544372228
Locus_8201_Transcript_2/2	Magnesium transporter MRS2-I	magnesium transporter 9	AT5G64560	0	0	0	0	0	0	0	0
Locus_8204_Transcript_3/3	Methionine aminopeptidase 2B	methionine aminopeptidase 2B	AT3G59990	0	0	0	0	0	0	0	0
Locus_8229_Transcript_8/8	Coiled-coil domain-containing protein SCD2	coiled-coil protein	AT5G23700	0	0	0	0	0	0	0	0
Locus_8239_Transcript_3/3	Arogenate dehydratase 3	arogenate dehydratase 1	AT1G11790	0	0	0	0	0	0	0	0
Locus_823_Transcript_9/51	Wax ester synthase/diacylglycerol acyltransferase 11	O-acyltransferase (WSD1-like) family protein	AT3G49190	0	0	0	0	0	0	0	0
Locus_8240_Transcript_7/7	AT-hook motif nuclear-localized protein 1	AT-hook motif nuclear-localized protein 1		0	0	0	0	0	0	0	0
Locus_8244_Transcript_10/27	Uncharacterized WD repeat-containing protein C2A9.03	Transducin/WD40 repeat-like superfamily protein	AT3G13340	0	0	0	0	0	0	0	0
Locus_8244_Transcript_12/27	Uncharacterized WD repeat-containing protein C2A9.03	Transducin/WD40 repeat-like superfamily protein	AT3G13340	0	0	0	0	0	0	0	0
Locus_8248_Transcript_1/4	50S ribosomal protein L16, chloroplastic	ribosomal protein L16		0	0	0	0	0	0	0	0
Locus_8248_Transcript_4/4	50S ribosomal protein L16, chloroplastic	ribosomal protein L16	ATCG00790	0	0	0	0	0	0	0	0
Locus_824_Transcript_316/332	Nuclear poly(A) polymerase 4	nuclear poly(a) polymerase	AT4G32850	0	0	0	0	0	0	0	0
Locus_824_Transcript_328/332	Serine/threonine-protein kinase SAPK2	Protein kinase superfamily protein	AT1G78290	0	0	0	0	0	0	0.431143959	0
Locus_826_Transcript_15/16	BTB/POZ domain-containing protein NPY2	Phototropic-responsive NPH3 family protein	AT2G14820	0	0	0	0	0	0	0	0
Locus_828_Transcript_3/3	mRNA-capping enzyme	mRNA capping enzyme family protein	AT3G09100	0	0	0	0	0.323588489	0.395103561	0.308441524	0.313424708
Locus_8306_Transcript_3/4	Abscisic acid receptor PYL8	regulatory components of ABA receptor 3	AT5G53160	0.007758498	0	5.54258517	7.497529705	5.320234115	2.646163107	9.221032957	5.10609485
Locus_8312_Transcript_2/2	Histone-lysine N-methyltransferase ASHR3	SET domain group 4	AT4G30860	0.021689177	0	0.572859899	0.26464854	0.907432098	0.425284773	2.858540637	2.284191836
Locus_8319_Transcript_2/7	Wall-associated receptor kinase-like 14	Protein kinase superfamily protein	AT2G23450	0	0	0	0	0	0	0	0
Locus_8336_Transcript_6/6	Formin-like protein 6	actin-binding FH2 (formin 2) family protein	AT3G32400	0	0	0	0	0	0	0	0
Locus_8348_Transcript_4/10	F-box/LRR-repeat protein At4g14103	F-box/RNI-like superfamily protein	AT3G59240	0.150493737	0	0	0	1.963842738	1.097475123	0.923938122	0.456356889
Locus_8348_Transcript_5/10	F-box/LRR-repeat protein At4g14103	F-box/RNI-like superfamily protein	AT4G14103	0	0	0	0	0	0	0	0
Locus_8348_Transcript_8/10	F-box/LRR-repeat protein At4g14103	F-box/RNI-like/FBD-like domains-containing protein	AT5G38590	0	0	0	0	0	0	0	0
Locus_8350_Transcript_2/11	RPM1-interacting protein 4	RPM1 interacting protein 4	AT3G25070	0.894098161	0	3.246729743	1.517155948	0.917499033	0.476160263	1.164449289	2.347268312
Locus_8350_Transcript_3/11	RPM1-interacting protein 4	RPM1 interacting protein 4	AT3G25070	0.481204389	0	0.327032818	0	0	0	0.038554668	0
Locus_8363_Transcript_1/1	Myosin-2B	C3HC4-type RING finger protein		0	0	0	0	0.270578736	0	0	0
Locus_8367_Transcript_1/5	F-box protein SKIP27	F-box family protein		0	0	0	0	0	0	0	0
Locus_8367_Transcript_2/5	F-box protein At4g05010	F-box family protein		0	0	0	0	0	0.050958754	0.405018688	0
Locus_836_Transcript_22/54	Nudix hydrolase 2	nudix hydrolase homolog 2	AT5G47650	0	0	0	0	0	0	0	0
Locus_836_Transcript_25/54	Nudix hydrolase 2	nudix hydrolase homolog 10	AT4G25434	0	0	0	0	1.710009483	0.171870589	0.221998446	0.314719656
Locus_8381_Transcript_6/6	TBC1 domain family member 15	RabGAP/TBC domain-containing protein	AT5G52580	0	0	0	0	0	0	0	0
Locus_8386_Transcript_10/10	Probable acyl-activating enzyme 16, chloroplastic	AMP-dependent synthetase and ligase family protein	AT3G23790	0	0	0	0	0	0	0	0
Locus_8386_Transcript_9/10	Probable acyl-activating enzyme 16, chloroplastic	AMP-dependent synthetase and ligase family protein	AT3G23790	0	0	0	0	0	0	0	0
Locus_8400_Transcript_4/4				0	0	0	0	0	0	0	0
Locus_844_Transcript_15/71	50S ribosomal protein HLP, mitochondrial	Ribosomal protein L14p/L23e family protein		0	0	0	0	0	0	0	0.242124204
Locus_844_Transcript_22/71	DEAD-box ATP-dependent RNA helicase 28	DEA(D/H)-box RNA helicase family protein	AT4G16630	0	0	0	0	0	0	0	0
Locus_844_Transcript_51/71	Non-specific lipid transfer protein GPI-anchored 14	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein		0	0	0	0	0	0	0	0
Locus_844_Transcript_52/71	Non-specific lipid transfer protein GPI-anchored 14	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	AT2G44300	0	0	0	0	0	0	0	0
Locus_844_Transcript_53/71	Non-specific lipid transfer protein GPI-anchored 14	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein		0	0	0	0	0	0	0	0
Locus_844_Transcript_59/71	UBP1-associated protein 2C	RNA-binding (RRM/RBD/RNP motifs) family protein	AT3G15010	0	0	0	0	0	0	0	0
Locus_8452_Transcript_3/3	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	AT4G29590	0	0	0	0	0	0	0	0
Locus_8470_Transcript_3/3	Probable LRR receptor-like serine/threonine-protein kinase MEE39	Leucine-rich repeat protein kinase family protein		0	0	0	0	0	0	0	0
Locus_8471_Transcript_2/5	Pathogen-associated molecular patterns-induced protein A70	Avr9/Cf-9 rapidly elicited protein		0	0	0	0	0	0	0	0
Locus_8471_Transcript_3/5	Pathogen-associated molecular patterns-induced protein A70	Avr9/Cf-9 rapidly elicited protein		0	0	0	0	0	0	0	0
Locus_8471_Transcript_4/5	Pathogen-associated molecular patterns-induced protein A70	cotton fiber protein		0	0	0	0	0	0	0	0
Locus_8472_Transcript_10/10	Polyubiquitin 9	Ubiquitin-like superfamily protein	AT4G05230	0	0	0	3.779410219	0	0	0	0
Locus_8472_Transcript_7/10	Ubiquitin domain-containing protein 7SL RNA2	Ubiquitin-like superfamily protein		0	0	0	0	0	0	0	0
Locus_8472_Transcript_9/10	Polyubiquitin 3	Ubiquitin-like superfamily protein	AT4G05230	0	0	0	0	0	0	0	0
Locus_8490_Transcript_5/5	Cyclin-dependent kinase E-1	cyclin-dependent kinase E%3B1		0	0	0	0	0	0	0	0
Locus_8503_Transcript_1/2	Cytochrome c-type biogenesis CcmH-like mitochondrial protein	cytochrome c biogenesis protein family		0	0	0	0	0	0	0.229590173	0
Locus_8507_Transcript_3/3	Protein Vpx	GCK domain-containing protein		0	0	0	0	0	0	0	0
Locus_851_Transcript_1/44	Ribulose bisphosphate carboxylase large chain	ribulose-bisphosphate carboxylase	ATCG00490	0.661030656	0	0.174117684	0.058515782	0	0.603755486	1.001111701	0.478172316
Locus_853_Transcript_13/13	GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase	transmembrane protein		0	0	0	0	0	0	0	0
Locus_853_Transcript_9/13	GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase	transmembrane protein	AT3G03870	0	0	0	0	0	0	0	0
Locus_8578_Transcript_1/1	Gamma-tubulin complex component 5	Spc97 / Spc98 family of spindle pole body (SBP) component		0.555430399	0	0.045827985	0.717347269	3.754283057	1.77541325	2.153864109	2.250022712
Locus_8589_Transcript_4/5		glycerol kinase	AT4G38225	0	0	0	0	0	0	0	0
Locus_8596_Transcript_4/6	KH domain-containing protein At2g38610	RNA-binding KH domain-containing protein	AT3G08620	0	0	0	0	0	0	0	0
Locus_8602_Transcript_2/2	Putative F-box protein At2g16290	F-box SKIP23-like protein (DUF295)		0	0	0	0	0	0	0	0
Locus_8606_Transcript_25/26	Zinc finger C2H2 protein ECU10_0150	C2H2-like zinc finger protein		14.94895506	0	5.294425468	7.053448054	36.83165538	0	20.62935892	7.632421441
Locus_8609_Transcript_3/7	YTH domain-containing protein ECT4	evolutionarily conserved C-terminal region 5	AT3G13060	0	0	0	0	0	0	0	0
Locus_8609_Transcript_4/7	YTH domain-containing protein ECT4	evolutionarily conserved C-terminal region 5	AT3G13060	0	0	0	0	0	0	0	0
Locus_8610_Transcript_4/6	Protein N-lysine methyltransferase METTL21D	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	AT1G08125	0	0	0	0	0	0	0	0
Locus_8612_Transcript_3/6	GPCR-type G protein 2	GPCR-type G protein 2	AT1G64990	0	0	0	0.014597058	0	0	0	0
Locus_861_Transcript_5/9	Putative E3 ubiquitin-protein ligase RING1a	RING 1A	AT5G44280	0	0	0	0	0.027482509	0	0	0.149873742
Locus_8621_Transcript_3/9	Calcineurin B-like protein 10	calcineurin B-like protein 10	AT4G33000	0	0	0.395153769	0	0	0	0.32556618	0.023504496
Locus_8641_Transcript_7/7	Poly [ADP-ribose] polymerase 1	poly(ADP-ribose) polymerase 2	AT2G31320	0	0	0	0	0	0	0	0
Locus_8654_Transcript_4/6	Programmed cell death protein 2	zinc finger (MYND type) family protein / programmed cell death 2 C-terminal domain-containing protein	AT4G02220	0	0	0	0	0.139225836	0.186000707	0	0
Locus_8654_Transcript_5/6	Programmed cell death protein 2	zinc finger (MYND type) family protein / programmed cell death 2 C-terminal domain-containing protein	AT4G02220	0	0	0	0	0	0	0	0
Locus_8670_Transcript_3/4	TBC1 domain family member 13	Ypt/Rab-GAP domain of gyp1p superfamily protein	AT4G13730	0.512241131	0	1.654281346	0.224422329	0	0.027238251	1.014183326	0
Locus_8682_Transcript_11/18	E3 ubiquitin-protein ligase SIRP1	RING/U-box superfamily protein	AT5G56340	0	0	0	0	0	0	0	0
Locus_8682_Transcript_12/18	E3 ubiquitin-protein ligase SIRP1	RING/U-box superfamily protein		0	0	0	0	0	0	0	0
Locus_8686_Transcript_2/2	Dihydrodipicolinate reductase-like protein CRR1, chloroplastic	Dihydrodipicolinate reductase%2C bacterial/plant		0	0	0	0	0	0.174990303	0	0
Locus_868_Transcript_5/5	DEAD-box ATP-dependent RNA helicase 31	P-loop containing nucleoside triphosphate hydrolases superfamily protein	AT5G63630	0	0	0	0	0	0	0	0
Locus_870_Transcript_28/37	Cellulose synthase A catalytic subunit 9 [UDP-forming]	Cellulose synthase family protein	AT5G17420	0	0	0	0	0	0	0	0
Locus_8721_Transcript_2/6	Beta-carotene isomerase D27, chloroplastic	beta-carotene isomerase D27-like protein		8.524319384	0	0	1.585971903	0	0	0	0
Locus_872_Transcript_37/55	Jasmonate-induced oxygenase 4	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	AT3G19000	0	0	0	0	0	0	0	0
Locus_872_Transcript_39/55	Jasmonate-induced oxygenase 4	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	AT3G19000	0	0	0	0	0	0	0	0
Locus_872_Transcript_51/55	Jasmonate-induced oxygenase 2	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	AT3G19000	0	0	0	0	0	0	0	0
Locus_8731_Transcript_1/1	Nuclear distribution protein PAC1	Cysteine/Histidine-rich C1 domain family protein		0	0	0	0	0	0	0	0
